Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 06:30:10 EET,2023-07-26,06:30:10,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692272086267638,HOROSCOP 26 iulie 2023. Astăzi zâmbeşte mult şi vorbeşte puţin #horoscopulzilei #zodie,https://tinyurl.com/282xym7f,https://evz.ro/horoscopul-lui-dom-profesor-26-iulie-2023-ploaia-de-meteori-delta-aquariid-tot-ce-trebuie-sa-stiti-in-2023.html,,"HOROSCOPUL LUI DOM’ PROFESOR, 26 iulie 2023. Ploaia de meteori Delta Aquariid: tot ce trebuie să știți în 2023","26 iulie  Pe 26 iulie s-au născut Carl Gustav Jung, George Bernard Shaw, Salvador Allende, Aldous Huxley, Mick Jagger, Stanley Kubrik, Andre...",,,,1,-0.93
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32149,34826,2023-07-26 17:23:59 EET,2023-07-26,17:23:59,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/764832695645838,Un viitor mai bun este posibil doar într-o lume care respectă diversitatea și promovează valorile incluziunii și a egalității de șanse,https://oficialmedia.com/un-miliard-de-euro-pentru-modernizarea-infrastructurii-educationale/,,,Un miliard de euro pentru modernizarea infrastructurii educaționale - Oficial Media,"Un miliard de euro pentru modernizarea infrastructurii educaționale Astăzi, la Palatul Victoria au fost semnate primele contracte de finanțare pentru dotarea școlilor din România, printr-o investiție de modernizare masivă Un miliard de euro pentru modernizarea infrastructurii educaționale Of...",,,,0,-36
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32149,34826,2023-07-26 17:23:39 EET,2023-07-26,17:23:39,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/764832555645852,https://oficialmedia.com/31-de-unitati-de-invatamant-din-municipiul-targoviste-vor-fi-dotate-cu-mobilier-materiale-didactice-si-echipamente-digitale/,https://oficialmedia.com/31-de-unitati-de-invatamant-din-municipiul-targoviste-vor-fi-dotate-cu-mobilier-materiale-didactice-si-echipamente-digitale/,,,"31 de unități de învățământ din municipiul Târgoviște vor fi dotate cu mobilier, materiale didactice și echipamente digitale - Oficial Media","31 de unități de învățământ din municipiul Târgoviște vor fi dotate cu mobilier, materiale didactice și echipamente digitale Astăzi, la sediul Guvernului României, în prezența domnului Marcel CIOLACU, Prim-Ministru al României și a altor înalți oficiali, primarul municipiului 31 de...",,,,0,-36
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32149,34826,2023-07-26 16:59:06 EET,2023-07-26,16:59:06,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/764820958980345,"""Datorită proiectului Consiliului Județean Dâmbovița de 65.000.000 de milioane de lei, sumă accesată prin PNRR, vom dota cu echipamente digitale, mobilier și materiale didactice, 𝟔𝟏 𝐝𝐞 𝐮𝐧𝐢𝐭𝐚̆𝐭̦𝐢 𝐝𝐞 𝐢̂𝐧𝐯𝐚̆𝐭̦𝐚̆𝐦𝐚̂𝐧𝐭."" ",https://oficialmedia.com/corneliu-stefan-61-de-scoli-din-judetul-dambovita-vor-fi-dotate-cu-echipamente-digitale-mobilier-si-materiale-didactice/,,,"Corneliu Ștefan: 61 de școli din județul Dâmbovița vor fi dotate cu echipamente digitale, mobilier și materiale didactice - Oficial Media","Corneliu Ștefan: 61 de școli din județul Dâmbovița vor fi dotate cu echipamente digitale, mobilier și materiale didactice Corneliu Ștefan, președintele Consiliului Județean Dâmbovița, împreună cu premierul Marcel Ciolacu, a semnat astăzi, la Guvernul României, unul dintre Corneliu Șt...",,,,0,-36
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32149,34826,2023-07-26 16:56:20 EET,2023-07-26,16:56:20,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/764819598980481,https://oficialmedia.com/au-inceput-lucrarile-de-reabilitare-a-drumului-judetean-dj712-a-runcu-rau-alb/,https://oficialmedia.com/au-inceput-lucrarile-de-reabilitare-a-drumului-judetean-dj712-a-runcu-rau-alb/,,,Au început lucrările de reabilitare a drumului județean DJ712 A Runcu - Râu Alb - Oficial Media,"Au început lucrările de reabilitare a drumului județean DJ712 A Runcu - Râu Alb Au început lucrările de reabilitare a drumului județean DJ712 A Runcu - Râu Alb. Președintele Consiliului Județean Dâmbovița, Corneliu Ștefan, a mers Au început lucrările de reabilitare a drumului județea...",,,,0,-36
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32149,34826,2023-07-26 16:49:05 EET,2023-07-26,16:49:05,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/764816385647469,"""Județul Dâmbovița are potențialul necesar pentru a deveni una dintre cele mai frumoase și atractive destinații turistice montane din România"" ",https://oficialmedia.com/cum-va-arata-domeniul-schiabil-cocora-din-statiunea-de-interes-national-pestera-padina/,,,Cum va arăta domeniul schiabil Cocora din Stațiunea de Interes Național Peștera-Padina - Oficial Media,"Cum va arăta domeniul schiabil Cocora din Stațiunea de Interes Național Peștera-Padina Corneliu Ștefan, președintele Consiliului Județean Dâmbovița, a semnat astăzi contractul pentru realizarea studiului de fezabilitate al domeniului Cum va arăta domeniul schiabil Cocora din Stațiunea de...",,,,0,-36
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32149,34826,2023-07-26 15:40:26 EET,2023-07-26,15:40:26,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/764784515650656,"Sampon par de inalta calitate - secretul unui par stralucitor si sanatos In salonul nostru, pe primul plan punem intotdeauna calitatea produselor cu care lucram, lucru care s-a infiltrat adanc in seturile noastre de principii si valori. Suntem de parere ca un par sanatos si stralucitor este esential pentru increderea si frumusetea pe care o ai in propria persoana. Iar pentru ca secretele in aceasta industrie trebuie impartasite, pe parcursul acestui articol iti vom spune cateva dintre secretele noastre, care fac ca rezultate hair-stylistilor nostri sa fie atat de remarcabile.... ",https://oficialmedia.com/sampon-de-par/,,,Sampon de par - Oficial Media,"Sampon de par Sampon par de inalta calitate - secretul unui par stralucitor si sanatosIn salonul nostru, pe primul plan punem intotdeauna calitatea produselor cu care Sampon de par Oficial Media Sampon de par",,,,0,-36
Oficial Media,,100063573431135,NEWS_SITE,RO,"OFICIAL MEDIA - FII OM!
Cotidian de opinie, informare si atitudine. Promovare și imagine.
",2011-01-09 22:38:13,32149,34826,2023-07-26 14:29:02 EET,2023-07-26,14:29:02,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063573431135/posts/764746498987791,Au urcat pe podiumul de premiere,https://oficialmedia.com/csm-deva-are-campioni-nationali-la-radio-orientare/,,,CSM Deva are campioni naționali la radio orientare - Oficial Media,"CSM Deva are campioni naționali la radio orientare Radio orientarea este una dintre cele mai noi secții care funcționează în cadrul CSM Deva Sportivii acestei secții au obținut, deja, câteva rezultate CSM Deva are campioni naționali la radio orientare Oficial Media CSM Deva are campioni na....",,,,0,-36
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61534,2023-07-26 21:00:10 EET,2023-07-26,21:00:10,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/641883391253678,,https://www.national.ro/editia-tiparita/alege-ce-citesti-790-799362.html,,,Alege ce citești | Ziarul National,Acasă Editia tiparita Alege ce citești 2023-07-26 18:54 Autor: National Alege ce citești Share Facebook Twitter WhatsApp Email Pinterest Linkedin ReddIt Tumblr Telegram Mix VK Digg LINE 2 afisari LĂSAȚI UN MESAJ Renunțați la răspuns Vă rugăm să introduceți comentariul dvs.! Introduceți ...,,,,0,-32
Ziarul National,ziarul.national,100062960695115,TOPIC_NEWSPAPER,RO,Ziarul National - Cel mai longeviv cotidian din Romania!,2011-04-20 13:53:26,63043,61534,2023-07-26 14:53:01 EET,2023-07-26,14:53:01,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100062960695115/posts/641677384607612,https://bityl.co/K5hv:=:https://www.national.ro/politica/tarile-din-golful-arab-intre-competitia-superputerilor-si-securitatea-globala-799302.html,https://bityl.co/K5hv,https://www.national.ro/politica/tarile-din-golful-arab-intre-competitia-superputerilor-si-securitatea-globala-799302.html,,"Țările din Golful Arab, între competiția superputerilor și securitatea globală | Ziarul National",Diferitele reuniuni care au avut loc săptămâna trecută în Golful Arab reprezintă un salt către o nouă eră de auto-securitate și securitate colectivă pentru regiune și pentru lume. De la vizitele prim-,,,,0,-34
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 22:00:45 EET,2023-07-26,22:00:45,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692672092894304,În episodul de astăzi România explicată continuăm demersul început în episodul anterior și prezentăm implicațiile politice și economice rezultate odată cu prăbușirea Guvernului Roman I. #RomaniaExplicata #GuvernRomanI,https://tinyurl.com/58uucvz7,https://www.infofinanciar.ro/romania-explicata-31-perioada-92-96-tranzitia-continua-privatizarea-pe-un-leu-functioneaza-brici.html,,România explicată (31): Perioada `92-`96: Tranziția continuă – Privatizarea pe un leu „funcționează” brici,"În episodul de astăzi România explicată continuăm demersul început în episodul anterior și prezentăm implicațiile politice și economice rezultate odată cu prăbușirea Guvernului Roman I. După năvălirea minerilor în septembrie 1991, Petre Roman și-a depus demisia, iar Ion Iliescu a ...",,,,0,-28
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 21:40:27 EET,2023-07-26,21:40:27,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692665632894950,,https://t.ly/ly9CL,https://evenimentulistoric.ro/un-vechi-ring-de-dans-in-aer-liber-conceput-pentru-a-imita-sunetul-tunetului-a-fost-descoperit-in-peru.html,,Un vechi ring de dans în aer liber conceput pentru a imita sunetul tunetului a fost descoperit în Peru,Arheologii din Peru au descoperit un ring de dans,,,,0,-28
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 21:30:13 EET,2023-07-26,21:30:13,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692661369562043,"Simona Halep se pregătește să revină pe teren? Aceasta este marea întrebare care se ridică în aceste zile, iar un gest de ultim moment făcut de campioana noastră dă câteva indicii importante. #simonahalepscandaldopaj #simonahalep",https://tinyurl.com/533k4k93,https://www.capital.ro/simona-halep-revine-pe-teren-ce-a-facut-marea-campioana-inainte-de-verdictul-itia.html,,Simona Halep revine pe teren? Ce a făcut marea campioană înainte de verdictul ITIA,"Simona Halep își dorește cu ardoare să revină pe terenul de tenis. Toate declarațiile ei, dar și lupta înverșunată pe care o duce pentru a-și demonstra nevinovăția nu fac decât să întărească ideea că marea noastră campioană este departe de a pune racheta de tenis în cui. Timpul...",,,,0,-28
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 21:00:42 EET,2023-07-26,21:00:42,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692650362896477,Cât costă un platou cu pește și fructe de mare pe litoral. Trebuie să bagi mâna în buzunar adânc pentru trei nopți de cazare. #vacantalitoralulromanesc #litoralulromanesc,https://tinyurl.com/2afw54hs,https://evz.ro/trei-nopti-de-cazare-sau-un-platou-cu-peste-preturi-pe-litoral.html,,Trei nopți de cazare sau un platou cu pește. Prețuri pe litoral,"Un platou cu fructe de mare în Năvodari poate atinge prețuri exorbitante, iar turiștii trebuie să bage adânc mâna în buzunar pentru a se bucura de...",,,,0,-28
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 19:30:18 EET,2023-07-26,19:30:18,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692611839566996,Clasamentul celor mai apreciate mărci în 2023,https://tinyurl.com/bdmetnw6,https://www.infofinanciar.ro/lumea-in-cifre-19-reputatia-brandurilor-clasamentul-celor-mai-apreciate-marci-in-2023.html,,Lumea în cifre (19): „Reputația” brandurilor: clasamentul celor mai apreciate mărci în 2023,"Reputația unei companii a devenit incredibil de importantă în lumea de astăzi, încât consumatorii, investitorii și părțile interesate sunt mai exigenți ca niciodată. Acesta este motivul pentru care Axios Harris Poll 100 măsoară reputația celor mai vizibile companii din Statele Unite de...",,,,0,-28
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 18:30:16 EET,2023-07-26,18:30:16,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692585902902923,Pot fi acordate două alocații pentru copii în același timp? Tot ce trebuie să știe părunții. #alocatiecopil #alocateiedindouatari,https://tinyurl.com/3d99z5ww,https://evz.ro/cum-poate-un-copil-sa-beneficieze-de-alocatie-din-doua-tari.html,,Cum poate un copil să beneficieze de alocație din două țări,"Cetățenii români au posibilitatea să primească alocații pentru copii lor în orice țară membră a Uniunii Europene, inclusiv Germania. Însă, pentru a...",,,,0,-28
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 17:30:16 EET,2023-07-26,17:30:16,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692562772905236,Realitatea bate narațiunea. Ion Cristoiu: Propaganda de război făcute de ucraineni este proastă și nu mai are priză la public. #razboiucraina #propagandarazboiucraina #ioncristoiu,https://tinyurl.com/yrhnk42h,https://www.infoactual.ro/exclusiv-ion-cristoiu-la-kiev-este-o-viata-mai-ceva-ca-in-bahamas-nu-este-stare-de-razboi.html,,Exclusiv! Ion Cristoiu: „La Kiev este o viață mai ceva ca în Bahamas! Nu este stare de război”,"Ediția de miercuri, 27 iulie, a podcastului „Hai România”, moderată de Robert Turcescu, l-a avut ca invitat pe Ion Cristoiu, care a argumentat pe larg de ce propaganda de război făcute de ucraineni este proastă și nu mai are priză la public. În opinia lui Ion Cristoiu imaginea pe care p...",,,,0,-30
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 16:30:17 EET,2023-07-26,16:30:17,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692522039575976,Două cutremure în România. Când va fi un seism major în țara noastră #cutremurinromania #cutremurmareinromania,https://tinyurl.com/2e8xnwp3,https://evz.ro/doua-cutremure-la-interval-de-20-de-minute-in-romania-in-aceasta-dupa-amiaza.html,,"Două cutremure în România, în această după-amiază, în două zone diferite ale țării","Primul seism, de 3,3 pe scara Richter, a fost la ora 13.49, în zona seismică Vrancea, judeţul Vrancea, la adâncimea de 104.9 km. Cutremurul s-a...",,,,0,-30
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 14:10:10 EET,2023-07-26,14:10:10,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692450509583129,"Fenomen meteo extreme! De la caniculă, la grindină cu diametrul de peste 20 de centimetri. Vezi FOTO în articol⏬",https://tinyurl.com/42vur252,https://evz.ro/fenomen-meteo-foarte-ciudat-grindina-cu-diametrul-de-peste-20-de-centimetri.html,,Fenomen meteo foarte ciudat. Grindină cu diametrul de peste 20 de centimetri,"În sudul Italiei, în Turcia, în Grecia sau în Croația au ars sute de hectare de vegetație, în timp ce în nordul Italiei și în Germania, furtunile...",,,,0,-30
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 14:01:09 EET,2023-07-26,14:01:09,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692446089583571,"Descoperă motivele pentru care Rusia nu vrea să renunțe la imperialismul de altădată și la lupta sa pentru hegemonie. Citește “Rusia, de la a treia Romă, la omuleții verzi”, autor conf.univ.dr.Florian Bichir.",https://www.facebook.com/photo.php?fbid=692446069583573&set=a.647486434079537&type=3,,EVENIMENTUL Conf. univ. dr. Florian Bichir ISTORIC RUSIA de dela la A Treia Romă la Omuleții MLA444 Verzi Descoperă motivele pentru care Rusia nu vrea să renunțe la imperialismul de altădată și la lupta sa pentru hegemonie Miturile fondatoare ale politicii de agresiune Acum pe piață și pe edituradecarte.ro,,,,,,0,-60
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 13:00:34 EET,2023-07-26,13:00:34,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692422679585912,Valoarea tichetelor de masă acordate de angajatori salariaților va crește #tichetemasă #locuridemunca,https://tinyurl.com/5t45byt9,https://www.infoactual.ro/milioane-de-romani-vor-primi-mai-multi-bani-masura-intra-in-vigoare-de-la-1-august.html,,Milioane de români vor primi mai mulți bani! Măsura intră în vigoare de la 1 august,"Începând de săptămâna viitoare, milioane de angajați vor primi mai mulți bani ca urmare a majorării valorii tichetelor de masă. Valoarea tichetelor de masă acordate de angajatori salariaților va crește la 35 de lei începând de la 1 august. O a doua majorare a tichetelor urmează să fi...",,,,0,-30
evz.ro,evz.ro,100064545585845,NEWS_SITE,RO,Cel mai bun portal de stiri. Știri la zi. Emisiuni TV tip pamflet. Dezvăluiri istorice. Anchete și in,2010-06-03 12:13:52,140093,253213,2023-07-26 12:30:12 EET,2023-07-26,12:30:12,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064545585845/posts/692412332920280,Peste 100 de români dețin o avere de aproximativ 100 milioane de dolari,https://tinyurl.com/5n72eewc,https://www.infofinanciar.ro/averea-financiara-a-romanilor-a-crescut-cu-6-sunt-romanii-mai-bogati-anul-acesta.html,,Averea financiară a românilor a crescut cu 6%. Sunt românii mai bogați anul acesta?,Studiul BCG arată că în România există aproximativ 500 de persoane cu o avere financiară individuală cuprinsă între 20 și peste 100 de milioane de dolari și se poziționează la nivel global ca fiind persoane cu valoare financiară ridicată și extrem de ridicată. Pentru majoritatea cov...,,,,0,-30
