Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Gheorghe Piperea,gheorghe.piperea,100077736491457,LAW_FIRM,RO,"profesor de drept comercial la Facultatea de Drept din cadrul Universitatii Bucuresti, avocat, pract",2012-11-12 08:43:29,141602,158771,2023-07-09 15:11:48 EET,2023-07-09,15:11:48,Status,"1,767",1431,41,259,5,3,0,20,5,3,,-,0,0,0,N/A,https://www.facebook.com/100077736491457/posts/294982693102945,"Ești șeful unui stat și îl pictezi cu apelativul “stat eșuat” pentru că nu reușește să evite incendiile din spitale unde mor pacienți încinerați. Ești șeful unei administrații care gestionează un sistem și acuzi sistemul că e profund corupt, pentru că nu reușește să evite maltratarea bătrânilor în aziluri și a copiilor în orfelinate. Spunând astea cu sfântă indignare woke, corectă politic, faci ca toți cetățenii nevinovați ai țării pe care o conduci prostește și cu maxim jeomanfișizm să fie ștampilați ca suspecți de spălare de bani. În același timp ridici pe soclu idoli falși pe care nici falimente bancare, nici plandemii, nici războaie nu îi dau jos și nu le refuză dreptul la pensii speciale și la cumulul cu hiper-salarii de la stat. *Cei curioși, să studieze Legea privind prevenția spălării banilor nr.129/2019:=:http://nr.129/2019, și vor înțelege de ce…",,,,,,,,,"1,767",1.49
Daniel Roxin,,100051301420994,AUTHOR,RO,"Realizator Tv, Scriitor, Membru al Uniunii Ziariștilor Profesioniști din România",2012-07-24 15:47:02,87049,87997,2023-07-08 14:45:18 EET,2023-07-08,14:45:18,Photo,"1,765",642,63,241,12,23,777,2,0,5,,-,0,0,0,N/A,https://www.facebook.com/100051301420994/posts/840694830983890,🙃😅🤓,https://www.facebook.com/photo.php?fbid=840694614317245&set=a.251578509895528&type=3,,"Orice bărbat trecut de 40 de ani, înzestrat cu oarecare inteligență, manifesta în preajma unei femei prudența câinelui care a mai luat bătaie",,,,,,"1,765",1.86
Daniel Roxin,,100051301420994,AUTHOR,RO,"Realizator Tv, Scriitor, Membru al Uniunii Ziariștilor Profesioniști din România",2012-07-24 15:47:02,87045,87993,2023-07-07 07:17:58 EET,2023-07-07,07:17:58,Photo,"1,741",471,127,226,2,13,899,0,1,2,,-,0,0,0,N/A,https://www.facebook.com/100051301420994/posts/839874534399253,😎,https://www.facebook.com/photo.php?fbid=839874461065927&set=a.251578509895528&type=3,,"PRIGOJIN, VINO ACASĂ CĂ NU-ȚI FAC NIMIC",,,,,,"1,741",1.5
Subiectiv cu Razvan Dumitrescu,Subiectiv.RazvanDumitrescu,100047456172747,JOURNALIST,RO,Pagina oficiala de facebook a emisiunii Subiectiv.,2011-09-16 12:21:08,272427,366220,2023-07-09 10:12:28 EET,2023-07-09,10:12:28,Status,"1,735",1439,186,23,82,0,2,1,1,1,,-,0,0,0,N/A,https://www.facebook.com/100047456172747/posts/795812338677298,Va doresc o duminica excelenta! SUBIECTIV incepe la ora 21:00.,,,,,,,,,"1,735",-1.82
Daniel Roxin,,100051301420994,AUTHOR,RO,"Realizator Tv, Scriitor, Membru al Uniunii Ziariștilor Profesioniști din România",2012-07-24 15:47:02,87049,87997,2023-07-08 09:46:14 EET,2023-07-08,09:46:14,Photo,"1,671",1255,59,170,166,13,2,1,0,5,,-,0,0,0,N/A,https://www.facebook.com/100051301420994/posts/840563054330401,"Castelul Peleș - Sinaia, România. 🙂",https://www.facebook.com/photo.php?fbid=840562757663764&set=a.251578509895528&type=3,,,,,,,,"1,671",1.68
Dana Budeanu,dana.budeanu.79,100004273922830,,,,,763021,N/A,2023-07-06 10:54:07 EET,2023-07-06,10:54:07,Photo,"1,426",1284,0,11,118,2,4,2,2,3,,-,0,0,0,N/A,https://www.facebook.com/dana.budeanu.79/posts/2635887459897026,"MICROFILA CE O FACE? LA FEL CA LA PROGRAMU NATIONAL DE CANCER, DVS NU ATI FOST CONSULTAT DE CEEA CE A DECIS SI PUBLICAT IN MONITOR COLEGIUL PÃ STOMA? PAI CUM SE POATE ASA CEVA? UNDE SUNTETI MINISTRU? NU LA SANATATE? CUM? AIA FAC CE VOR SUB DVS? ASA AU FACUT SI LA PROGRAMU DÃ CANCER SI ATI SEMNAT? POATE AVETI ALTA TREABA SI NOI VA RETINEM! EU AM ALTA TREABA DE EXEMPLU ACUM SI STAU MOCA SA APAR MEDICII SI CATE SI MAI CATE!",https://www.facebook.com/photo.php?fbid=2635870969898675&set=a.103012786517852&type=3,,,,,,,,"1,426",2.1
Aurelian Live 6,,100085495329227,MEDIA_CRITIC,RO,A șasea pagină a lui Aurelian.,2022-09-04 13:37:41,7966,27927,2023-07-07 12:26:48 EET,2023-07-07,12:26:48,Live Video Complete,"1,407",621,475,217,77,0,4,5,5,3,owned,Yes,5850,7737,0,01:21:53,https://www.facebook.com/100085495329227/posts/1505869480153436,Protestul Stomatologilor - Min San - 7 iul 23,https://www.facebook.com/100085495329227/videos/1505869386820112/,,,Protestul Stomatologilor - Min San - 7 iul 23,,,,,"1,407",-1.26
Diana Iovanovici Șoșoacă- Oficial,DianaSosoacaOficial,100064686406556,POLITICIAN,RO,"Diana Iovanovici-Șoșoacă, Senator - Pagina oficială de Facebook",2021-02-28 15:24:10,200607,454294,2023-07-09 12:49:02 EET,2023-07-09,12:49:02,Link,"1,341",964,158,68,134,0,13,0,3,1,,-,0,0,0,N/A,https://www.facebook.com/100064686406556/posts/669720728527468,,https://www.stiripesurse.ro/diana-osoaca-m-ati-facut-putinista-dar-uite-ca-58prc-dintre-germani-sunt-osocari_2985423.html,,,"Diana Șoșoacă: M-ați făcut putinistă, dar uite că 58% dintre germani sunt Șoșocari","Majoritatea germanilor sunt favorabili aderării Ucrainei la NATO, dar cei mai mulţi dintre ei preferă ca acest lucru să se întâmple după ce...",,,,"1,341",4.76
Aurelian Live 6,,100085495329227,MEDIA_CRITIC,RO,A șasea pagină a lui Aurelian.,2022-09-04 13:37:41,7982,27964,2023-07-09 05:57:22 EET,2023-07-09,05:57:22,Photo,"1,319",1071,184,15,44,0,1,0,0,4,,-,0,0,0,N/A,https://www.facebook.com/100085495329227/posts/230647863128390,"O duminică liniștită să avem, haiducimea! Nu uitați să dați JOIN și / sau UNMUTE pe Telegram la Aurelian.R⭕️ N❌c❌nzurat. 💙💛❤️",https://www.facebook.com/photo.php?fbid=230647843128392&set=a.112198618306649&type=3,,,,,,,,"1,319",1.83
Diana Iovanovici Șoșoacă- Oficial,DianaSosoacaOficial,100064686406556,POLITICIAN,RO,"Diana Iovanovici-Șoșoacă, Senator - Pagina oficială de Facebook",2021-02-28 15:24:10,200603,454315,2023-07-06 11:30:08 EET,2023-07-06,11:30:08,Link,"1,308",422,341,263,3,5,5,237,30,2,,-,0,0,0,N/A,https://www.facebook.com/100064686406556/posts/667791738720367,https://www.glsa.ro/se-implinesc-79-de-ani-de-cand-aradul-a-fost-ras-de-pe-fata-pamantului-3-200-de-bombe-au-cazut-din-avioanele-anglo-americane/?fbclid=IwAR3adUhDMSymyhPjjgXWl1I6aOFNF_NTBaRGuMTYrzXcjBAZDPQlVmivGos:=:https://www.glsa.ro/se-implinesc-79-de-ani-de-cand-aradul-a-fost-ras-de-pe-fata-pamantului-3-200-de-bombe-au-cazut-din-avioanele-anglo-americane/,https://www.glsa.ro/se-implinesc-79-de-ani-de-cand-aradul-a-fost-ras-de-pe-fata-pamantului-3-200-de-bombe-au-cazut-din-avioanele-anglo-americane/,,,Se împlinesc 79 de ani de când Aradul a fost ras de pe fața pământului. 3.200 de bombe au căzut din avioanele anglo-americane,Știri online din Arad | Ultimele știri din Arad,,,,"1,308",3.93
Daniel Roxin,,100051301420994,AUTHOR,RO,"Realizator Tv, Scriitor, Membru al Uniunii Ziariștilor Profesioniști din România",2012-07-24 15:47:02,87045,87993,2023-07-07 15:02:48 EET,2023-07-07,15:02:48,Photo,"1,252",932,39,106,23,148,2,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/100051301420994/posts/840067187713321,Șosea în Finlanda... 🙂,https://www.facebook.com/photo.php?fbid=840066694380037&set=a.251578509895528&type=3,,,,,,,,"1,252",1.17
Dana Budeanu,dana.budeanu.79,100004273922830,,,,,763189,N/A,2023-07-09 15:29:30 EET,2023-07-09,15:29:30,Photo,"1,188",992,0,5,168,8,10,1,0,4,,-,0,0,0,N/A,https://www.facebook.com/dana.budeanu.79/posts/2639340709551701,🤎,https://www.facebook.com/photo.php?fbid=1651678921651223&set=a.103012786517852&type=3,,,Dana,"Love is Gypsy 

store.danabudeanu.com",,,,"1,188",3.06
Radio Gold FM Romania,radiogoldfmromania,100063623349419,RADIO_STATION,RO,Radio Gold FM Romania. Va asteptam pe frecventa 96.9FM,2011-10-28 11:05:16,46900,67453,2023-07-06 12:00:44 EET,2023-07-06,12:00:44,Live Video Complete,"1,143",433,544,63,86,1,4,1,4,7,owned,Yes,7633,7725,0,02:21:00,https://www.facebook.com/100063623349419/posts/934158840999038,"06.07.2023 - ”Ce-i în Gușă, și-n căpușă” - cu Cozmin Gușă",https://www.facebook.com/radiogoldfmromania/videos/934158840999038/,,,"06.07.2023 - ”Ce-i în Gușă, și-n căpușă” - cu Cozmin Gușă",,,,,"1,143",2.45
Dana Budeanu,dana.budeanu.79,100004273922830,,,,,763021,N/A,2023-07-06 08:10:30 EET,2023-07-06,08:10:30,Photo,"1,114",980,0,97,13,3,11,5,5,0,,-,0,0,0,N/A,https://www.facebook.com/dana.budeanu.79/posts/2635752213243884,"DOMNULE Marcel Ciolacu VA ROG SA RETRAGETI SPRIJINUL POLITIC PENTRU ALEXANDRU RAFILA! IN MANDATUL DEZASTRU AL ACESTUI CALATOR (CEL MAI PLECAT MINISTRU, CERCETATI FISELE), SE INGROAPA MESERIA DE STOMATOLOG DEFINITIV!!! PUR SI SIMPLU, PRINTR O HOTARARE ARBITRARA, SE ANULEAZA DIPLOMELE MEDICILOR STOMATOLOGI! CE ATI AUZIT! OAMENII VOR ALERGA PE STRAZI LA 5 MEDICI CA SA SI ‘FACA DINTII’! DE CE? PENTRU INGROPAREA TUTUROR CABINETELOR SI MONOPOLIZAREA SUB DOI COLOSI PRIVATI! SIMPLU! LASA ULEIU DE PLAJA SI TRECI IMEDIAT SI REZOLVA!",https://www.facebook.com/photo.php?fbid=2635750819910690&set=a.103012786517852&type=3,,DEMISIA RAFILA!,,,,,,"1,114",1.64
Aurelian Live 6,,100085495329227,MEDIA_CRITIC,RO,A șasea pagină a lui Aurelian.,2022-09-04 13:37:41,7966,27927,2023-07-07 06:10:30 EET,2023-07-07,06:10:30,Photo,"1,076",783,183,16,86,0,2,0,0,6,,-,0,0,0,N/A,https://www.facebook.com/100085495329227/posts/229418016584708,"Neața, hai la cafea! 💙💛❤️",https://www.facebook.com/photo.php?fbid=229417969918046&set=a.112198618306649&type=3,,,,,,,,"1,076",1.38
Dana Budeanu,dana.budeanu.79,100004273922830,,,,,763021,N/A,2023-07-06 18:28:41 EET,2023-07-06,18:28:41,Photo,"1,011",614,0,6,82,1,0,281,0,27,,-,0,0,0,N/A,https://www.facebook.com/dana.budeanu.79/posts/2636292536523185,🖤,https://www.facebook.com/photo.php?fbid=506608862824907&set=a.103012786517852&type=3,,,Dana,"a fost odata un inger de om...fara de care sunt mult mai putina astazi...fara de care florile nu mai stiu sa infloreasca...fara de care casa mi e pustie de alb...fara de care nu accept sa traiesc la fel ca pana ieri...
a fost odata Darius...
cel care mi spunea buna dimineata aproape in fiecare zi din vasul meu de lalele albe...cel ce mi mangaia ingerii pe cap si impletea cu ele bucati de magie...cel ce mi scria ca viata este doar fericire...cel fara de care de ieri florile s au ratacit inspre rai...

mami...Darius nu mai este...a plecat sa duca SUS raiul lui de pe pamant...",,,,"1,011",1.5
Dana Budeanu,dana.budeanu.79,100004273922830,,,,,763115,N/A,2023-07-07 09:03:47 EET,2023-07-07,09:03:47,Photo,924,828,0,5,55,3,31,0,1,1,,-,0,0,0,N/A,https://www.facebook.com/dana.budeanu.79/posts/2636941749791597,,https://www.facebook.com/photo.php?fbid=2636941693124936&set=a.103012786517852&type=3,,ASA E! DACA NU VORBESTE DANA BUDEANU DESPRE UN SUBIECT INSEAMNA CA NU EXISTA!,,,,,,924,1.49
Cozmin Gusa,cozminhoreagusa,100063303756078,PERSON,RO,Cozmin Gusa - Pagina Oficiala,2019-09-12 14:11:16,49858,102898,2023-07-07 10:57:55 EET,2023-07-07,10:57:55,Photo,923,787,62,5,62,0,3,0,0,4,,-,0,0,0,N/A,https://www.facebook.com/100063303756078/posts/600274812092639,"Copiii mei mi-au trimis o poză de-acum 15 ani, când am candidat la Primăria București, sub deviza “Ne-am săturat cât ne-au furat!” A fost preferat Sorin Oprescu, omul lui Băse și al serviciilor secrete, pentru că “venea cu bisturiul la primărie” 🤦🏻‍♂️😊",https://www.facebook.com/photo.php?fbid=600274788759308&set=a.384763180310471&type=3,,,,,,,,923,1.25
Cozmin Gusa,cozminhoreagusa,100063303756078,PERSON,RO,Cozmin Gusa - Pagina Oficiala,2019-09-12 14:11:16,49856,102898,2023-07-08 09:16:05 EET,2023-07-08,09:16:05,Status,918,612,74,108,1,8,1,91,23,0,,-,0,0,0,N/A,https://www.facebook.com/100063303756078/posts/600805685372885,"România-horror! Bătrâni abuzați și copii vânduți. Godei, șoferul-torționar, cheltuia banii destinați bătrânilor pe droguri, prostituate și lăutari. În comunicatul procurorilor DIICOT ce se ocupă de cazul ''azilelor morții'' apar următoarele informații: ''Potrivit procesului verbal al organelor de cercetare penală din 22.06.2023 au mai reieșit date potrivit cărora Godei Ștefan Cristian dispune de sume de bani însemnate pe care le cheltuiește pentru a apela periodic la serviciile unor prostituate, pentru a-și procura droguri sau sume pe care le oferă la lăutari, sens în care potrivit discuțiilor avute de acesta în seara de 26-27.05.2023, a cheltuit pentru o singură astfel de serie de distracții, într-o noapte, suma de 25.000 de lei. Totodată s-a stabilit că acesta și-a construit recent o casă de locuit pe str. (...), sector 1, București și deține un teren agricol de 1,5 ha în sat (...), com. (...), jud. Ialomița”(digi24). Individul ăsta, Ștefan Godei, ce e arestat acum împreună cu fratele său, despre care presa zice că a fost șoferul primarului general Gabriela Firea, iar apoi a devenit om de afaceri în Voluntari, obținând toate aprobările și bani de la stat pentru a administra azile de bătrâni, generând ororile despre care ați citit în presă. E limpede că a reușit asta traficând influența cuiva, pentru că-n România doar așa poți primi avize favorabile și bani, dar fiind băiat orientat, a mai și sedus-o pe una dintre consilierele lui Firea, pentru ca să fie sigur că, dacă dă de bucluc, are la cine apela sau pe cine șantaja. Iosefina Pascal a readus ieri în atenție un alt scandal-horror tot din București, referitor la o șefă din DGASPC Sector 4, care a vândut copii unei familii înstărite (tot) din Ilfov, pedeapsa primită deocamdată de infractoare fiind că a fost doar retrogradată din funcție, la pachet cu cercetarea penală ce trenează din luna aprilie. E limpede că în administrația românească e haos, de care profită clanuri și găști, infracțiunile sunt cunoscute dar legea nu se poate impune tocmai pentru că beneficiarii principali sunt oameni din instituțiile statului ce au forța să blocheze cercetările, tocmai pentru ca circuitul furtului de bani publici să nu fie întrerupt. Politicienii invocă atacuri ale adversarilor și își pasează responsabilitatea prin declarații dure în fața presei, care presă nu mai cercetează temeinic scandalurile deoarece banii infractorilor au devenit mai importanți decât interesul audienței, care audiență devine astfel zăpăcită prin colportarea de informații false, și așa scade presiunea publică asupra instituțiilor statului menite să cerceteze și pedepsească, iar vinovații scapă mereu. Cozmin Gușă",,,,,,,,,918,2.15
Gheorghe Piperea,gheorghe.piperea,100077736491457,LAW_FIRM,RO,"profesor de drept comercial la Facultatea de Drept din cadrul Universitatii Bucuresti, avocat, pract",2012-11-12 08:43:29,141587,158765,2023-07-07 14:46:38 EET,2023-07-07,14:46:38,Status,917,618,42,128,0,18,1,99,8,3,,-,0,0,0,N/A,https://www.facebook.com/100077736491457/posts/293711869896694,"Joi dimineață, organizația Human Rights Watch a difuzat un amplu raport cu privire la utilizarea armelor cu dipersie în Ucraina. “Amele cu dispersie utilizate de Rusia și Ucraina ucid civili și vor continua să o facă mulți ani de acum încolo Ambele părți ar trebui să înceteze imediat folosirea lor. De fapt, ucrainenii le-au folosit de la începutul războiului, deseori chiar pe propriul teritoriu”, a declarat Mary Wareham, directorul de specialitate al organizației. Potrivit New York Times, Biden este pregătit să trimită Ucrainei arme americane cu dispersie, în condițiile în care toți aliații din NATO ai SUA au semnat un tratat de interzicere a acestor arme pe termen de 15 ani. Singurele țări care au refuzat semnarea acestui tratat sunt: Rusia, Ucraina și ... SUA. Cum s-o fi întâmplat ca războiul să se deruleze fix între aceste trei țări, Dumnezeu știe… Vă las pe voi să spuneți ce țară din NATO va aplauda gestul lui Biden, făcut la presiunea lui Zelenski, de a trimite arme cu dispersie pe frontul din Ucraina, pentru a face războiul mai sustenabil. Feel free to fact check & I have no further comments.",,,,,,,,,917,-1.39
Dana Budeanu,dana.budeanu.79,100004273922830,,,,,763151,N/A,2023-07-08 14:16:26 EET,2023-07-08,14:16:26,Photo,908,762,0,1,131,4,8,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/dana.budeanu.79/posts/2638242192994886,🖤,https://www.facebook.com/photo.php?fbid=855382747947515&set=a.103012786517852&type=3,,,Dana,8.07.2014♠️,,,,908,1.78
Peter Costea,PeterCosteaEuroparlamentar,100044605891725,PERSON,RO,"Președinte Alianța Renașterea Națională

https://costea-parlamentuleuropean.ro/c-v-peter-costea/",2013-12-30 19:27:39,23481,26376,2023-07-08 10:46:44 EET,2023-07-08,10:46:44,Status,904,617,26,230,25,1,4,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100044605891725/posts/821409319355924,"Sorana Cîrstea, eroul nostru național! Sorana este una din marile românce ale istoriei noastre! De-a lungul veacurilor, românii au fost privilegiați să aibă femei de un calibru moral și intelectual deosebit. Sorana se încadrează în această mare comunitate de românce care fac cinste românilor și creștinismului. Cuvintele Soranei au făcut ocolul pământului: Make men masculine again. Make women feminine again. Make children innocent again. Cuvintele ei nu au fost spuse la voia întâmplării. Ele au fost bine alese, cântărite și exprimate. Au fost exprimate în mod cuprinzător la momentul potrivit și în contextul potrivit. La momentul potrivit pentru că încă suntem în toiul revoluției sexuale, în contextul potrivit pentru că marile evenimente sportive globale au devenit oportunități pentru promovarea neadevărurilor, fanteziei și mitologiei elgibitiste. Afirmațiile sunt cuprinzătoare pentru că, în cuvinte simple, dar curajoase, ele exprimă denaturarea îngrijorătoare a ceea ce înseamnă să fi bărbat, femeie ori copil. Am pledat și eu pe pagina mea de Facebook și în public, în discursurile mele, necesitatea redescoperirii autenticității naturii noastre firești biologice. Nu de puține ori am atenționat și accentuat relevanța masculinității la bărbați și am combătut feminismul anti-valoric. Bărbații ar fi bine să ia aminte din nou: bărbaților le stă bine cu masculinitatea. De data asta pledoaria vine din partea unei femei, nu a mea. Femeile doresc să vadă în bărbați calitățile care îi fac bărbați. Sorana amintește în pledoaria ei și copiii, dând de înțeles că unde lipsește bărbăția și feminitatea, copiii suferă. Nu au roluri naturale de imitat pentru ca băieții să devină bărbați la rândul lor, iar fetele femei. Comunitatea globală elgibitistă a atacat-o pe Sorana în modul deja bine cunoscut: cu cuvinte jignitoare, vulgare, intolerante și veninoase. Așa cum au făcut și cu o altă româncă de mare notorietate, Laura Bretan, în 2019. Sorana a dat dovadă de mult curaj. De teamă, puțini dintre noi se mai împotrivesc revoluției sexuale în spațiul public. Sorana a făcut-o. Sorana a dat dovadă de loialitate față de valorile sociale creștine fundamentale. Există doar bărbați, femei și copii, și nimic altceva. Puțini sunt aceia care mai afirmă aceste adevăruri fundamentale în spațiul public. Sorana a dat dovadă de discernământ. Ea dă de înțeles că în ciuda confuziei sexuale promovată de secularism, există o singura formă de familie, familia naturală, formată dintr-un bărbat, femeie și copii. Puțini sunt aceia care încă mai afirmă acest adevăr etern în spațiul public. Sorana a dat dovadă de intenționalitate. A afirmat adevărurile lui Dumnezeu în mod intenționat, nu din greșeală sau cu sila. Le-a afirmat într-un context care nu mai crede în principiile enunțate de ea. Puțini mai sunt aceia care încă afirmă aceste adevăruri în mod intențional și mai ales în spațiul public. Intenționalitatea lipsește la majoritatea dintre noi. Sorana a dat dovadă de atașament față de identitatea ei creștină. Puțini dintre noi am fi avut determinarea să o facem în contextul Wimbledonului, într-o țară care cândva a fost creștină și care acum are un prim ministru hindus, un primar musulman în capitala țării și un creștin nepracticant pe tronul țării. Sorana a dat dovadă de o bună educație morală. Și-a afișat educația morală în spațiul public, nefiindu-i rușine de ea, așa cum cei care nu agreează cu ea își afișează imoralitatea în spațiul public. Pentru noi, Sorana este eroul nostru național! Sorana, îți mulțumim! Te apreciem! Alătură-te Alianței Renașterea Națională! Vă rugăm să alocați câteva secunde pentru a completa formularul de contact: https://aliantarenastereanationala.ro/contact:=:https://aliantarenastereanationala.ro/contact/",,,,,,,,,904,11.3
